DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,DeltaBestFPLap,TrackTempAvgFP,AirTempAvgFP,RainAvgFP,GP,FastestLapRace,Year,TrackTempAvgRace,AirTempAvgRace,RainAvgRace,FasterThanTeammateRace,PointFinishRace,FasterThanTeammateFP
4,McLaren,87.965,88.5305,0.49765240546657147,0.0,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,1.0
5,Kick Sauber,89.335,90.31016666666666,0.5637083810702934,-1.3699999999999903,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
6,Racing Bulls,88.518,89.65755555555558,0.6399012269459379,-0.5529999999999973,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,1.0
10,Alpine,88.603,89.69618181818181,0.634520838282618,-0.637999999999991,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,0.0,1.0
12,Mercedes,89.126,90.117375,0.7344911397525467,-1.1610000000000014,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,1.0,0.0
14,Aston Martin,89.222,90.16254545454545,0.46093114524965484,-1.2569999999999908,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,0.0,1.0
16,Ferrari,88.414,89.07977777777778,0.589770346599754,-0.44899999999999807,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,1.0
18,Aston Martin,89.758,90.64377777777777,0.5718035361473551,-1.7929999999999922,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
22,Red Bull Racing,88.785,89.78399999999999,0.6469486069233001,-0.8199999999999932,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
23,Williams,88.554,89.58442857142857,0.5966661802149053,-0.5889999999999986,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,1.0
27,Kick Sauber,89.062,90.13824999999999,0.6904655585183075,-1.0969999999999942,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,0.0,1.0
30,Racing Bulls,88.559,89.553,0.6720809475055797,-0.5939999999999941,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
31,Haas F1 Team,89.507,90.34499999999998,0.516185044339719,-1.5420000000000016,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,1.0
44,Ferrari,88.524,89.2514,0.6147917045634228,-0.5589999999999975,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,1.0,0.0
55,Williams,88.832,89.80527272727274,0.6689097086656072,-0.8669999999999902,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
62,Alpine,89.394,90.502,0.7448103785528191,-1.429000000000002,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,,,0.0
63,Mercedes,88.077,89.03972727272728,0.54687011768777,-0.11199999999999477,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,1.0
81,McLaren,87.991,88.82155555555556,0.700136353562823,-0.02599999999999625,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,1.0,0.0
87,Haas F1 Team,89.654,90.54233333333335,0.5537223532100245,-1.688999999999993,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,1.0,1.0,0.0
7,Alpine,89.767,90.66149999999999,0.7131565396180591,-1.8019999999999925,35.721645021645024,13.799134199134198,0.0,Japanese Grand Prix,90.965,2025,20.514285714285716,14.429999999999998,0.0,0.0,0.0,0.0
4,McLaren,90.659,91.4865,0.8274999999999935,-0.15400000000001057,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,1.0,0.0
5,Kick Sauber,91.772,93.00466666666667,0.8717248546543912,-1.2670000000000101,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,0.0,1.0
6,Racing Bulls,91.238,92.343,0.788257572117134,-0.7330000000000041,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,0.0,1.0
7,Alpine,91.788,92.8912,0.7276233641108553,-1.2830000000000013,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,1.0
10,Alpine,91.947,93.01344444444445,0.5726022686164388,-1.4420000000000073,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,0.0
12,Mercedes,91.227,92.1835,0.6075666630090869,-0.7220000000000084,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,0.0
18,Aston Martin,92.382,93.41783333333335,0.7058929136601063,-1.8770000000000095,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,0.0
22,Red Bull Racing,92.024,92.90933333333334,0.6848169260628844,-1.5190000000000055,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,1.0,0.0
23,Williams,91.696,92.71533333333333,0.7438213644566987,-1.1910000000000025,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,0.0,0.0
27,Kick Sauber,92.496,93.39720000000001,0.6937415657144962,-1.9909999999999997,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,0.0
30,Racing Bulls,91.706,92.88300000000001,0.6831994584306984,-1.2010000000000076,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,0.0
31,Haas F1 Team,91.87,92.76920000000001,0.7086814234901331,-1.365000000000009,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,0.0
34,Aston Martin,95.198,95.85066666666667,0.91806475201311,-4.692999999999998,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
37,Red Bull Racing,95.475,96.16099999999999,0.5458310178067952,-4.969999999999999,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
38,Ferrari,95.055,95.73333333333335,0.5483626132000163,-4.550000000000011,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
44,Ferrari,91.576,92.18974999999999,0.5705152824421124,-1.070999999999998,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,1.0,0.0
46,Williams,94.885,95.094,0.20899999999999608,-4.38000000000001,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
50,Haas F1 Team,95.261,95.40299999999999,0.142000000000003,-4.756,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
72,Mercedes,95.325,95.938,0.7525906368449377,-4.820000000000007,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,,,0.0
81,McLaren,90.505,91.0755,0.5705000000000027,0.0,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,1.0
1,Red Bull Racing,91.33,92.24433333333333,0.6990251942685787,-0.8250000000000028,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,1.0
14,Aston Martin,91.825,92.77300000000001,0.7139696538835987,-1.3200000000000074,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,0.0,1.0
16,Ferrari,91.045,91.9322,0.6138421295414634,-0.5400000000000063,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,1.0
55,Williams,91.623,92.753,0.8200613798165728,-1.1180000000000092,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,0.0,1.0
63,Mercedes,91.032,92.08675,0.6871544131416192,-0.527000000000001,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,1.0,1.0,1.0
87,Haas F1 Team,91.584,91.584,0.0,-1.0790000000000077,41.41297071129706,32.06987447698745,0.0,Bahrain Grand Prix,95.14,2025,31.870253164556964,27.052531645569626,0.0,0.0,1.0,1.0
1,Red Bull Racing,88.334,89.1662222222222,0.6479574364926843,-0.8449999999999989,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,1.0
4,McLaren,87.489,88.64030000000001,0.6549993969462853,0.0,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,1.0,1.0
5,Kick Sauber,89.41,90.78866666666666,0.6188994712839538,-1.9209999999999923,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,0.0
6,Racing Bulls,88.769,89.57475000000001,0.5392484932755931,-1.2800000000000011,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,1.0
7,Alpine,88.898,89.95953846153846,0.5585378735708243,-1.4089999999999918,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,0.0,0.0
10,Alpine,88.625,89.45219999999999,0.5553974792884839,-1.1359999999999957,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,1.0
12,Mercedes,88.679,89.63183333333332,0.5650072025106296,-1.1899999999999977,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,1.0,0.0
14,Aston Martin,88.888,89.94918181818181,0.5057167403671762,-1.399000000000001,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,0.0,1.0
16,Ferrari,88.372,88.96927272727272,0.3908401419108915,-0.8829999999999956,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,1.0
18,Aston Martin,89.478,90.37341666666667,0.4627935930004033,-1.98899999999999,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,0.0
22,Red Bull Racing,88.67,89.64050000000002,0.608791220370335,-1.1809999999999974,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,0.0
23,Williams,88.389,89.53133333333332,0.6268779785572319,-0.8999999999999915,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,1.0,1.0
27,Kick Sauber,89.193,89.83522222222221,0.551736808789154,-1.7039999999999935,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,0.0,1.0
30,Racing Bulls,88.861,89.762625,0.6031925350789732,-1.3719999999999999,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,0.0
31,Haas F1 Team,89.336,90.24325,0.6086868550412419,-1.8469999999999942,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,0.0,0.0
44,Ferrari,88.78,89.75972727272726,0.5200360286310758,-1.2909999999999968,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,0.0,1.0,0.0
55,Williams,88.57,89.576,0.5763351648322566,-1.0809999999999889,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,0.0
63,Mercedes,88.116,89.068,0.5929133579200248,-0.6269999999999953,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,1.0
81,McLaren,87.513,88.70960000000001,0.6361622748953277,-0.02400000000000091,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,1.0,0.0
87,Haas F1 Team,88.989,90.0096,0.6132393007627599,-1.5,44.25247933884297,29.016942148760325,0.0,Saudi Arabian Grand Prix,91.778,2025,37.819718309859155,29.483802816901402,0.0,1.0,0.0,1.0
1,Red Bull Racing,87.558,88.266,0.5007620858917557,-0.4300000000000068,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,1.0,1.0
4,McLaren,88.391,89.4705,0.7714915748081747,-1.2630000000000052,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,1.0,0.0
5,Kick Sauber,88.771,89.456,0.6850000000000023,-1.6430000000000007,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,0.0,0.0
6,Racing Bulls,87.968,88.79825,0.5733081086989784,-0.8400000000000034,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,0.0,1.0
7,Alpine,89.357,90.05850000000001,0.5571110751008277,-2.228999999999999,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,0.0,0.0
10,Alpine,89.084,89.3922,0.4092683227419356,-1.956000000000003,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,0.0,1.0
12,Mercedes,88.227,88.71066666666667,0.3609915357579546,-1.0990000000000038,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,1.0,0.0
14,Aston Martin,88.243,89.1836,0.7395924823847262,-1.1149999999999949,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,0.0,1.0
16,Ferrari,87.484,88.44875,0.6064195639159442,-0.35599999999999454,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,1.0,1.0
18,Aston Martin,89.362,89.9416,0.38717055673178746,-2.2339999999999947,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,0.0,0.0
22,Red Bull Racing,88.155,89.00666666666666,0.6349615911393565,-1.027000000000001,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,1.0,0.0
23,Williams,87.955,88.62875,0.4764894411212071,-0.8269999999999982,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,1.0,0.0
27,Kick Sauber,88.573,89.60066666666665,0.7852533915169632,-1.4449999999999932,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,0.0,1.0
30,Racing Bulls,88.374,89.177,0.5976727086513735,-1.2459999999999951,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,0.0,0.0
31,Haas F1 Team,89.179,89.84666666666668,0.5294502389796006,-2.051000000000002,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,0.0,0.0
44,Ferrari,88.556,89.0758,0.336013333068794,-1.4279999999999973,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,1.0,0.0
55,Williams,87.678,88.495,0.5666475977183695,-0.5499999999999972,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,1.0,1.0
63,Mercedes,88.058,88.78133333333334,0.7400150148626852,-0.9300000000000068,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,1.0,1.0
81,McLaren,87.128,88.28375,0.6968222065204277,0.0,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,1.0,1.0,1.0
87,Haas F1 Team,88.996,89.6125,0.616500000000002,-1.867999999999995,41.64358974358975,27.873076923076926,0.0,Miami Grand Prix,89.746,2025,38.69060402684564,26.573154362416112,0.03355704697986577,0.0,0.0,1.0
1,Red Bull Racing,75.078,75.8791,0.6828676958240157,-0.18099999999999739,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,1.0
4,McLaren,74.897,75.61749999999999,0.5183505088258308,0.0,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,1.0
5,Kick Sauber,76.046,76.93341666666667,0.5163744536563453,-1.149000000000001,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,1.0
6,Racing Bulls,75.508,76.221,0.4996287510631152,-0.61099999999999,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,1.0
10,Alpine,75.569,76.50054545454545,0.4694583655925127,-0.671999999999997,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,0.0,1.0
12,Mercedes,75.399,76.4365,0.5244754522377562,-0.5019999999999953,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,1.0
14,Aston Martin,75.819,76.73659999999998,0.5926606448887939,-0.921999999999997,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,0.0,1.0
16,Ferrari,75.451,76.318,0.6460007036303514,-0.5539999999999878,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,1.0,1.0
18,Aston Martin,75.975,76.883625,0.5080033064606981,-1.0779999999999887,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,0.0
22,Red Bull Racing,75.827,76.77909090909093,0.5711367380529103,-0.9299999999999926,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,1.0,0.0
23,Williams,75.732,76.34721428571427,0.469942272833503,-0.8349999999999937,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,0.0
27,Kick Sauber,76.238,77.15233333333333,0.6417827600606855,-1.340999999999994,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,0.0,0.0
30,Racing Bulls,75.977,77.02083333333333,0.6130152028203613,-1.0799999999999983,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,0.0
31,Haas F1 Team,76.387,77.02530000000002,0.5682045494362048,-1.4899999999999949,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,0.0
43,Alpine,76.044,76.8921,0.5112542322563219,-1.1469999999999914,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,0.0,0.0
44,Ferrari,75.787,76.76350000000002,0.6602739420660405,-0.8900000000000006,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,0.0
55,Williams,75.457,76.25615384615385,0.5758290139046836,-0.5599999999999881,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,1.0,1.0
63,Mercedes,75.662,76.33557142857141,0.5956300043154462,-0.7650000000000006,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,1.0,0.0
81,McLaren,74.997,75.91827272727272,0.5598443112978468,-0.09999999999999432,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,0.0,1.0,0.0
87,Haas F1 Team,75.944,76.868,0.6562028819063666,-1.046999999999997,38.81148936170213,20.324255319148936,0.0,Emilia Romagna Grand Prix,77.988,2025,42.664,23.964666666666666,0.0,1.0,0.0,1.0
1,Red Bull Racing,71.233,72.05457142857144,0.5923549508150514,-0.28000000000000114,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,1.0
4,McLaren,71.247,72.17758823529412,0.5595350021983629,-0.29399999999999693,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,1.0
5,Kick Sauber,72.234,73.16226666666665,0.5806681745100987,-1.2809999999999917,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,0.0,0.0
6,Racing Bulls,71.842,72.93678947368421,0.5335685798122695,-0.8889999999999958,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,0.0
10,Alpine,72.194,73.083,0.5920449307273897,-1.2409999999999997,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,0.0,1.0
12,Mercedes,72.002,72.84526315789473,0.5966418163887889,-1.0489999999999924,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,0.0,1.0
14,Aston Martin,71.89,72.77815384615384,0.5554342509249778,-0.9369999999999976,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,0.0,1.0
16,Ferrari,70.953,71.87461111111111,0.5757801604865138,0.0,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,1.0
18,Aston Martin,72.202,72.77023076923078,0.38779517865971036,-1.2489999999999952,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,0.0,0.0
22,Red Bull Racing,71.952,72.83392307692307,0.6244827350620146,-0.9989999999999952,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,0.0,0.0
23,Williams,71.668,72.29585714285714,0.46324166126838456,-0.7150000000000034,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,1.0
27,Kick Sauber,72.125,73.0906875,0.6170140515772314,-1.171999999999997,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,0.0,1.0
30,Racing Bulls,71.814,72.9851875,0.6237884475876032,-0.86099999999999,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,0.0,1.0,1.0
31,Haas F1 Team,72.499,73.315,0.5476631639762444,-1.5459999999999923,38.903404255319145,21.92127659574468,0.0,Monaco Grand Prix,73.221,2025,43.317499999999995,22.209375,0.0,1.0,1.0,0.0
